0.069336 0.000000 0.000000 0.000000
0.208008 0.000000 0.000000 0.000000
0.346681 0.000000 0.000000 0.000000
0.485353 0.000000 0.000000 0.000000
0.624025 0.000000 0.000000 0.000000
0.762697 0.000000 0.000000 0.000000
0.901370 0.000000 0.000000 0.000000
1.040042 0.000000 0.000000 0.000000
1.178714 0.000000 0.000000 0.000000
1.317386 0.000000 0.000000 0.000000
1.456059 0.000000 0.000000 0.000000
1.594731 0.000000 0.000000 0.000000
1.733403 0.000000 0.000000 0.000000
1.872075 0.000000 0.000000 0.000000
2.010748 0.000000 0.000000 0.000000
2.149420 0.000000 0.000000 0.000000
2.288092 0.000000 0.000000 0.000000
2.426764 0.000000 0.000000 0.000000
2.565437 0.000000 0.000000 0.000000
2.704109 0.000000 0.000000 0.000000
2.842781 0.000000 0.000000 0.000000
2.981454 0.000000 0.000000 0.000000
3.120126 0.000000 0.000000 0.000000
3.258798 0.000000 0.000000 0.000000
3.397470 0.000000 0.000000 0.000000
3.536143 0.016294 0.023936 2.001929
3.674815 0.661711 0.010437 1.989785
3.813487 1.965196 0.013645 1.975881
3.952159 1.425380 0.019070 1.973150
4.090832 0.666723 0.020888 1.972655
4.229504 0.386442 0.022358 1.962441
4.368176 0.340364 0.025711 1.970796
4.506848 0.470062 0.033491 1.972564
4.645521 0.820011 0.035144 1.974091
4.784193 1.076378 0.034129 1.974835
4.922865 0.965451 0.038640 1.974909
5.061537 0.739555 0.040204 1.972978
5.200210 0.603268 0.043069 1.977710
5.338882 0.580887 0.046692 1.977146
5.477554 0.654379 0.046864 1.977643
5.616226 0.775559 0.048898 1.974256
5.754899 0.842860 0.053972 1.974995
5.893571 0.813023 0.053617 1.974107
6.032243 0.741412 0.053305 1.974349
6.170915 0.690328 0.057186 1.976117
6.309588 0.680722 0.059152 1.974577
6.448260 0.708900 0.061315 1.977082
6.586932 0.750290 0.060079 1.974597
6.725604 0.770995 0.065408 1.977294
6.864277 0.764630 0.065663 1.971841
7.002949 0.740907 0.066523 1.977451
7.141621 0.719974 0.067414 1.977050
7.280293 0.716159 0.064555 1.977041
7.418966 0.726561 0.067379 1.977191
7.557638 0.739044 0.062446 1.975191
7.696310 0.749087 0.068221 1.973203
7.834982 0.750181 0.070954 1.971851
7.973655 0.741858 0.066611 1.976911
8.112327 0.732106 0.070240 1.968890
8.250999 0.725871 0.069651 1.974891
8.389672 0.727071 0.068964 1.973784
8.528344 0.733432 0.070305 1.972430
8.667016 0.741977 0.071646 1.977711
8.805688 0.749802 0.069029 1.973336
8.944361 0.748800 0.071379 1.977367
9.083033 0.738256 0.070735 1.975304
9.221705 0.725544 0.070200 1.975757
9.360377 0.715562 0.066309 1.977430
9.499050 0.720131 0.069577 1.976002
9.637722 0.740713 0.064137 1.971479
9.776394 0.763792 0.066215 1.970900
9.915066 0.771851 0.063780 1.973200
10.053739 0.750371 0.063970 1.974490
10.192411 0.708828 0.060371 1.972611
10.331083 0.680855 0.057569 1.972141
10.469755 0.687753 0.054111 1.975354
10.608428 0.742384 0.056529 1.972565
10.747100 0.815599 0.053085 1.977973
10.885772 0.842122 0.053398 1.973232
11.024444 0.774840 0.053888 1.973018
11.163117 0.653421 0.049677 1.979492
11.301789 0.579979 0.045590 1.974523
11.440461 0.603936 0.043891 1.968737
11.579133 0.738696 0.038924 1.973480
11.717806 0.964678 0.038966 1.974283
11.856478 1.078070 0.037304 1.973784
11.995150 0.820536 0.037146 1.972716
12.133822 0.470690 0.028780 1.973684
12.272495 0.340269 0.029560 1.977828
12.411167 0.386236 0.025643 1.978710
12.549839 0.664619 0.022729 1.975438
12.688511 1.426178 0.018610 1.972417
12.827184 1.963297 0.018200 1.979252
12.965856 0.661082 0.013060 1.988173
13.104528 0.016054 0.027067 1.992637
13.243200 0.000002 -1.585908 2.581934
13.381873 0.000000 0.000000 0.000000
13.520545 0.000000 0.000000 0.000000
13.659217 0.000000 0.000000 0.000000
13.797890 0.000000 0.000000 0.000000
