0.079370 0.000000 0.000000 0.000000
0.238110 0.000000 0.000000 0.000000
0.396850 0.000000 0.000000 0.000000
0.555590 0.000000 0.000000 0.000000
0.714330 0.000000 0.000000 0.000000
0.873071 0.000000 0.000000 0.000000
1.031811 0.000000 0.000000 0.000000
1.190551 0.000000 0.000000 0.000000
1.349291 0.000000 0.000000 0.000000
1.508031 0.000000 0.000000 0.000000
1.666771 0.000000 0.000000 0.000000
1.825511 0.000000 0.000000 0.000000
1.984251 0.000000 0.000000 0.000000
2.142991 0.000000 0.000000 0.000000
2.301731 0.000001 -2.420840 3.196991
2.460472 0.000006 0.317625 3.277559
2.619212 0.000211 0.090686 3.723520
2.777952 0.007276 -0.002888 3.817701
2.936692 0.122352 0.006565 3.806855
3.095432 0.671741 0.012836 3.795934
3.254172 1.245172 0.022077 3.770188
3.412912 1.056137 0.028601 3.748242
3.571652 0.666457 0.030227 3.745189
3.730392 0.493915 0.033652 3.745530
3.889132 0.527194 0.038451 3.756450
4.047873 0.698127 0.043527 3.758006
4.206613 0.831544 0.047310 3.754562
4.365353 0.808444 0.053638 3.747380
4.524093 0.712706 0.060064 3.750999
4.682833 0.653658 0.057259 3.743111
4.841573 0.656769 0.057863 3.743965
5.000313 0.702083 0.068220 3.745307
5.159053 0.738268 0.068524 3.751633
5.317793 0.736501 0.072734 3.744750
5.476533 0.714597 0.074459 3.751917
5.635274 0.696245 0.078289 3.748097
5.794014 0.693549 0.081601 3.750377
5.952754 0.705326 0.084360 3.746321
6.111494 0.716359 0.084547 3.749892
6.270234 0.718150 0.090320 3.749234
6.428974 0.711134 0.093224 3.748735
6.587714 0.706570 0.094035 3.749140
6.746454 0.704603 0.092936 3.739423
6.905194 0.708288 0.094228 3.750779
7.063934 0.710817 0.097431 3.747640
7.222675 0.712562 0.095567 3.747835
7.381415 0.708653 0.097802 3.750149
7.540155 0.708479 0.098548 3.752432
7.698895 0.708899 0.103922 3.753295
7.857635 0.708638 0.103955 3.741853
8.016375 0.710377 0.105990 3.744570
8.175115 0.710158 0.105606 3.744550
8.333855 0.710256 0.106167 3.746796
8.492595 0.708536 0.106070 3.745222
8.651335 0.708838 0.107201 3.744573
8.810076 0.708017 0.111219 3.743173
8.968816 0.710142 0.106524 3.748270
9.127556 0.709501 0.107033 3.742932
9.286296 0.709423 0.109653 3.749462
9.445036 0.710250 0.111410 3.750150
9.603776 0.710387 0.108702 3.752647
9.762516 0.707878 0.111297 3.753984
9.921256 0.709469 0.106278 3.743433
10.079996 0.709858 0.108277 3.751274
10.238737 0.711158 0.106403 3.744819
10.397477 0.708710 0.103790 3.747006
10.556217 0.706860 0.103973 3.737887
10.714957 0.708436 0.103945 3.745141
10.873697 0.710664 0.102368 3.744664
11.032437 0.711290 0.094980 3.751158
11.191177 0.711228 0.099535 3.744136
11.349917 0.708025 0.096042 3.745083
11.508657 0.705947 0.095434 3.745214
11.667397 0.706229 0.091817 3.745904
11.826138 0.711506 0.092624 3.744769
11.984878 0.718375 0.088556 3.744967
12.143618 0.715513 0.084670 3.736892
12.302358 0.706133 0.083030 3.749379
12.461098 0.693997 0.080331 3.746803
12.619838 0.696006 0.077417 3.744779
12.778578 0.715197 0.075021 3.741480
12.937318 0.736481 0.070460 3.746094
13.096058 0.738958 0.068614 3.744420
13.254798 0.702549 0.064797 3.741736
13.413539 0.656270 0.059526 3.745272
13.572279 0.653065 0.057148 3.750357
13.731019 0.713196 0.051035 3.744811
13.889759 0.809322 0.050753 3.748239
14.048499 0.833269 0.049335 3.750250
14.207239 0.698144 0.044095 3.752833
14.365979 0.527560 0.039586 3.755992
14.524719 0.492940 0.033622 3.747354
14.683459 0.666894 0.030151 3.743630
14.842199 1.056578 0.024825 3.744747
15.000940 1.245844 0.023558 3.767960
15.159680 0.672158 0.012432 3.802253
15.318420 0.121738 0.013586 3.806740
15.477160 0.007214 -0.032123 3.840617
15.635900 0.000245 0.204575 3.676771
15.794640 0.000008 -0.419306 6.100712
