0.079370 0.000000 0.000000 0.000000
0.238110 0.000000 0.000000 0.000000
0.396850 0.000000 0.000000 0.000000
0.555590 0.000000 0.000000 0.000000
0.714330 0.000000 0.000000 0.000000
0.873071 0.000000 0.000000 0.000000
1.031811 0.000000 0.000000 0.000000
1.190551 0.000000 0.000000 0.000000
1.349291 0.000000 0.000000 0.000000
1.508031 0.000000 0.000000 0.000000
1.666771 0.000000 0.000000 0.000000
1.825511 0.000000 0.000000 0.000000
1.984251 0.000000 0.000000 0.000000
2.142991 0.000000 0.000000 0.000000
2.301731 0.000000 0.000000 0.000000
2.460472 0.000000 0.000000 0.000000
2.619212 0.000001 -2.303753 1.273683
2.777952 0.000053 0.156175 2.384264
2.936692 0.008333 0.003830 2.006822
3.095432 0.154540 0.038753 2.012982
3.254172 0.559147 0.043786 2.001697
3.412912 0.666669 0.048206 1.983583
3.571652 0.455195 0.049269 1.974692
3.730392 0.312265 0.058603 1.970047
3.889132 0.263270 0.075090 1.977196
4.047873 0.269824 0.080351 1.977230
4.206613 0.307408 0.086163 1.979384
4.365353 0.333589 0.097992 1.973783
4.524093 0.326548 0.099998 1.975251
4.682833 0.309501 0.107175 1.968783
4.841573 0.296692 0.114377 1.969037
5.000313 0.292253 0.116238 1.968545
5.159053 0.292917 0.126295 1.967636
5.317793 0.294717 0.121595 1.970247
5.476533 0.296088 0.131086 1.965161
5.635274 0.295191 0.136961 1.964869
5.794014 0.292988 0.144529 1.965478
5.952754 0.291062 0.145098 1.965518
6.111494 0.291156 0.152642 1.968904
6.270234 0.291822 0.154466 1.961716
6.428974 0.291475 0.158203 1.966845
6.587714 0.291520 0.156887 1.967415
6.746454 0.291042 0.163707 1.968322
6.905194 0.290442 0.167338 1.965711
7.063934 0.290499 0.167445 1.967408
7.222675 0.290849 0.171084 1.962972
7.381415 0.290415 0.179235 1.965179
7.540155 0.290289 0.181795 1.964401
7.698895 0.289313 0.179375 1.968166
7.857635 0.290060 0.181474 1.963598
8.016375 0.289724 0.180986 1.969559
8.175115 0.290492 0.183270 1.971439
8.333855 0.290990 0.183806 1.973843
8.492595 0.289729 0.185792 1.965312
8.651335 0.290069 0.185473 1.966414
8.810076 0.291053 0.185967 1.966833
8.968816 0.290458 0.186504 1.965909
9.127556 0.290516 0.188112 1.967052
9.286296 0.289992 0.186304 1.963702
9.445036 0.290513 0.188878 1.975103
9.603776 0.290478 0.188208 1.969234
9.762516 0.291033 0.186285 1.964046
9.921256 0.290640 0.184156 1.963698
10.079996 0.290288 0.181815 1.964425
10.238737 0.289809 0.185956 1.971780
10.397477 0.289777 0.183640 1.969096
10.556217 0.289878 0.184343 1.971355
10.714957 0.289963 0.179946 1.969240
10.873697 0.289976 0.181561 1.968885
11.032437 0.289853 0.178628 1.970520
11.191177 0.290219 0.176796 1.970033
11.349917 0.290022 0.172447 1.965154
11.508657 0.289762 0.166817 1.969434
11.667397 0.290776 0.161204 1.973548
11.826138 0.290798 0.158571 1.973140
11.984878 0.291335 0.159909 1.969925
12.143618 0.291096 0.151904 1.964044
12.302358 0.291690 0.150473 1.969540
12.461098 0.293290 0.142460 1.962518
12.619838 0.294486 0.137797 1.964938
12.778578 0.296092 0.136339 1.973644
12.937318 0.295844 0.130122 1.967489
13.096058 0.292407 0.124165 1.966447
13.254798 0.291005 0.120081 1.973103
13.413539 0.296285 0.114294 1.972898
13.572279 0.309056 0.105593 1.973760
13.731019 0.325631 0.099209 1.972589
13.889759 0.331969 0.094204 1.976123
14.048499 0.307092 0.085987 1.972840
14.207239 0.270898 0.077091 1.972802
14.365979 0.263394 0.067762 1.976344
14.524719 0.311685 0.057809 1.974463
14.683459 0.455112 0.052148 1.976862
14.842199 0.664469 0.046966 1.983273
15.000940 0.558840 0.041129 2.003506
15.159680 0.154274 0.033848 2.018167
15.318420 0.008403 0.025606 2.016500
15.477160 0.000037 0.361606 1.517598
15.635900 0.000000 0.000000 0.000000
15.794640 0.000000 0.000000 0.000000
